<<<<<<< HEAD
apps/erpnext/erpnext/config/manufacturing.py +7,Production,Termelés
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.js +62,Row {0}:Start Date must be before End Date,Row {0}: kezdő dátumot kell lennie a befejezés dátuma
apps/erpnext/erpnext/controllers/trends.py +19,Total(Qty),Összesen (db)
DocType: Sales Invoice,This Document,E dokumentum
DocType: Installation Note Item,Installed Qty,Telepített Mennyiség
DocType: Lead,Fax,Fax
DocType: Purchase Taxes and Charges,Parenttype,Parenttype
DocType: Purchase Invoice,Is Paid,Ki van fizetve
DocType: Salary Structure,Total Earning,Összesen Earning
DocType: Purchase Receipt,Time at which materials were received,Időpontja anyagok érkezett
DocType: Stock Ledger Entry,Outgoing Rate,Kimenő Rate
apps/erpnext/erpnext/config/hr.py +176,Organization branch master.,Szervezet ága mester.
apps/erpnext/erpnext/controllers/accounts_controller.py +273, or ,vagy
DocType: Sales Order,Billing Status,Számlázási állapot
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +118,Utility Expenses,Közműben
apps/erpnext/erpnext/accounts/report/payment_period_based_on_invoice_date/payment_period_based_on_invoice_date.py +64,90-Above,90 felett
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +203,Row #{0}: Journal Entry {1} does not have account {2} or already matched against another voucher,Sor # {0}: Naplókönyvelés {1} nem veszi {2} vagy a már kiegyenlített a másik ellen utalvány
DocType: Buying Settings,Default Buying Price List,Alapértelmezett Vásárlási árjegyzéke
DocType: Process Payroll,Salary Slip Based on Timesheet,Fizetés Slip alapján Időnyilvántartó
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.py +81,No employee for the above selected criteria OR salary slip already created,Nem alkalmazottja a fent kiválasztott kritériumoknak vagy fizetés csúszik már létrehozott
DocType: Notification Control,Sales Order Message,Vevői Message
apps/erpnext/erpnext/config/setup.py +15,"Set Default Values like Company, Currency, Current Fiscal Year, etc.","Alapértelmezett értékek, mint a társaság, Valuta, folyó pénzügyi évben, stb"
DocType: Payment Entry,Payment Type,Fizetési mód
DocType: Process Payroll,Select Employees,Válassza ki a munkavállalók
DocType: Bank Reconciliation,To Date,Dátumig
DocType: Opportunity,Potential Sales Deal,Potenciális értékesítési Deal
DocType: Payment Entry,Cheque/Reference Date,Csekk / Referenciadátum
DocType: Purchase Invoice,Total Taxes and Charges,Összes adók és költségek
DocType: Employee,Emergency Contact,Sürgősségi Kapcsolat
DocType: Bank Reconciliation Detail,Payment Entry,fizetési mód megadása
DocType: Item,Quality Parameters,Minőségi paraméterek
,sales-browser,értékesítés-böngésző
apps/erpnext/erpnext/accounts/doctype/account/account.js +56,Ledger,Főkönyv
DocType: Target Detail,Target  Amount,Célösszeg
DocType: Shopping Cart Settings,Shopping Cart Settings,Kosár Beállítások
DocType: Journal Entry,Accounting Entries,Könyvelési tételek
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +24,Duplicate Entry. Please check Authorization Rule {0},"Ismétlődő bejegyzés. Kérjük, ellenőrizze engedélyezési szabály {0}"
apps/erpnext/erpnext/accounts/doctype/pos_profile/pos_profile.py +26,Global POS Profile {0} already created for company {1},Global POS profil {0} már létrehozott cég {1}
DocType: Purchase Order,Ref SQ,Ref SQ
apps/erpnext/erpnext/config/manufacturing.py +74,Replace Item / BOM in all BOMs,Cserélje Elem / BOM minden Darabjegyzékeket
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +56,Receipt document must be submitted,Nyugta dokumentumot be kell nyújtani
DocType: Purchase Invoice Item,Received Qty,Kapott Mennyiség
DocType: Stock Entry Detail,Serial No / Batch,Serial No / Batch
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +297,Not Paid and Not Delivered,Nem fizetett és nem nyilvánított
DocType: Product Bundle,Parent Item,Szülőelem
DocType: Account,Account Type,Számla típus
DocType: Delivery Note,DN-RET-,DN-RET-
apps/erpnext/erpnext/hr/doctype/leave_allocation/leave_allocation.py +115,Leave Type {0} cannot be carry-forwarded,Hagyja típusa {0} nem carry-továbbítani
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +213,Maintenance Schedule is not generated for all the items. Please click on 'Generate Schedule',"Karbantartási ütemterv nem keletkezik az összes elem. Kérjük, kattintson a ""Létrehoz Menetrend"""
,To Produce,Termelni
apps/erpnext/erpnext/config/hr.py +93,Payroll,bérszámfejtés
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +135,"For row {0} in {1}. To include {2} in Item rate, rows {3} must also be included","A sorban {0} {1}. Márpedig a {2} jogcímben ráta, sorok {3} is fel kell venni"
DocType: Packing Slip,Identification of the package for the delivery (for print),Azonosítása a csomag szállítására (nyomtatási)
DocType: Bin,Reserved Quantity,Mennyiség fenntartva
DocType: Landed Cost Voucher,Purchase Receipt Items,Vásárlási nyugta elemek
apps/erpnext/erpnext/config/learn.py +21,Customizing Forms,Testreszabása Forms
apps/erpnext/erpnext/accounts/report/asset_depreciations_and_balances/asset_depreciations_and_balances.py +155,Depreciation Amount during the period,Az értékcsökkenési leírás összege az időszakban
apps/erpnext/erpnext/accounts/doctype/sales_taxes_and_charges_template/sales_taxes_and_charges_template.py +32,Disabled template must not be default template,Mozgáskorlátozottak sablon nem lehet alapértelmezett sablon
DocType: Account,Income Account,Jövedelem számla
DocType: Payment Request,Amount in customer's currency,Összeg ügyfél valuta
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +705,Delivery,Szállítás
DocType: Stock Reconciliation Item,Current Qty,Jelenlegi Mennyiség
DocType: BOM Item,"See ""Rate Of Materials Based On"" in Costing Section",Lásd az 'Anyagköltség számítás módja' a Költség részben
DocType: Appraisal Goal,Key Responsibility Area,Felelősségi terület
DocType: Payment Entry,Total Allocated Amount,Kiutalt teljes összeg
DocType: Item Reorder,Material Request Type,Anyagigénylés típusa
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +82,Row {0}: UOM Conversion Factor is mandatory,Sor {0}: UOM átváltási arányra is kötelező
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.html +1,Ref,Ref
DocType: Budget,Cost Center,Költségközpont
apps/erpnext/erpnext/stock/report/stock_ledger/stock_ledger.py +36,Voucher #,Utalvány #
DocType: Notification Control,Purchase Order Message,Megrendelés Message
DocType: Tax Rule,Shipping Country,Szállítási Ország
DocType: Upload Attendance,Upload HTML,HTML feltöltése
DocType: Employee,Relieving Date,Tehermentesítő dátuma
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +12,"Pricing Rule is made to overwrite Price List / define discount percentage, based on some criteria.","Árképzési szabály készül felülírni árjegyzéke / határozza kedvezmény százalékos, néhány olyan feltétel alapján."
DocType: Serial No,Warehouse can only be changed via Stock Entry / Delivery Note / Purchase Receipt,Warehouse csak akkor lehet megváltoztatni keresztül Stock Entry / szállítólevél / vásárlási nyugta
DocType: Employee Education,Class / Percentage,Osztály / Százalékos
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +92,Head of Marketing and Sales,Marketing és Értékesítés vezetője
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +31,Income Tax,Jövedelemadó
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +15,"If selected Pricing Rule is made for 'Price', it will overwrite Price List. Pricing Rule price is the final price, so no further discount should be applied. Hence, in transactions like Sales Order, Purchase Order etc, it will be fetched in 'Rate' field, rather than 'Price List Rate' field.","Ha a kiválasztott árképzési szabály készül az ""Ár"", az felülírja árlista. Árképzési szabály ár a végleges ár, így további kedvezményt kellene alkalmazni. Ezért a tranzakciók, mint a vevői rendelés, megrendelés, stb, akkor kerül letöltésre a ""Rate"" mezőbe, ahelyett, hogy ""árjegyzéke Rate"" mezőben."
apps/erpnext/erpnext/config/selling.py +164,Track Leads by Industry Type.,A pálya vezet az ipar típusa.
DocType: Item Supplier,Item Supplier,Anyagbeszállító
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +360,Please enter Item Code to get batch no,"Kérjük, adja tételkód hogy batch nincs"
apps/erpnext/erpnext/selling/doctype/quotation/quotation.js +727,Please select a value for {0} quotation_to {1},"Kérjük, válasszon értéket {0} quotation_to {1}"
apps/erpnext/erpnext/config/selling.py +46,All Addresses.,Minden címek.
DocType: Company,Stock Settings,Készlet beállítások
apps/erpnext/erpnext/accounts/doctype/account/account.py +224,"Merging is only possible if following properties are same in both records. Is Group, Root Type, Company","Összevonása csak akkor lehetséges, ha a következő tulajdonságok azonosak mindkét bejegyzések. Van Group, Root típusa, Company"
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +121,Gain/Loss on Asset Disposal,Nyereség / veszteség Asset ártalmatlanítása
apps/erpnext/erpnext/config/selling.py +36,Manage Customer Group Tree.,A vevői csoport fa.
DocType: Supplier Quotation,SQTN-,SQTN-
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center_tree.js +22,New Cost Center Name,Új költségközpont neve
DocType: Leave Control Panel,Leave Control Panel,Hagyja Vezérlőpult
apps/erpnext/erpnext/templates/form_grid/stock_entry_grid.html +26,Not in Stock,Nincs raktáron
DocType: Appraisal,HR User,HR Felhasználó
DocType: Purchase Invoice,Taxes and Charges Deducted,Levont adók és költségek
apps/erpnext/erpnext/hooks.py +100,Issues,Problémák
apps/erpnext/erpnext/controllers/status_updater.py +13,Status must be one of {0},Állapot közül kell {0}
DocType: Sales Invoice,Debit To,Megterhelése
DocType: Delivery Note,Required only for sample item.,Szükséges csak a minta elemet.
DocType: Stock Ledger Entry,Actual Qty After Transaction,Tényleges Mennyiség Miután a tranzakciós
,Pending SO Items For Purchase Request,Függőben lévő SO elemek vásárolható kérése
apps/erpnext/erpnext/accounts/party.py +345,{0} {1} is disabled,{0} {1} van tiltva
DocType: Supplier,Billing Currency,Számlázási Árfolyam
DocType: Sales Invoice,SINV-RET-,SINV-RET-
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +157,Extra Large,Extra Nagy
,Profit and Loss Statement,Az eredmény-kimutatás
DocType: Bank Reconciliation Detail,Cheque Number,Csekk száma
,Sales Browser,Értékesítési Browser
DocType: Journal Entry,Total Credit,Követelés összesen
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +507,Warning: Another {0} # {1} exists against stock entry {2},Figyelmeztetés: Egy másik {0} # {1} létezik elleni készletnövekedést {2}
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +109,Local,Helyi
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +26,Loans and Advances (Assets),A hitelek és előlegek (Eszközök)
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +12,Debtors,Adósok
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +156,Large,Nagy
DocType: Homepage Featured Product,Homepage Featured Product,Honlap Ajánlott termék
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse_tree.js +15,New Warehouse Name,Új raktár neve
apps/erpnext/erpnext/accounts/report/financial_statements.py +198,Total {0} ({1}),Összesen {0} ({1})
DocType: C-Form Invoice Detail,Territory,Terület
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +152,Please mention no of visits required,Kérjük beszélve nincs ellenőrzés szükséges
DocType: Stock Settings,Default Valuation Method,Alapértelmezett készletérték számítási mód
DocType: Production Order Operation,Planned Start Time,Tervezett kezdési idő
DocType: Payment Entry Reference,Allocated,Lekötött
apps/erpnext/erpnext/config/accounts.py +225,Close Balance Sheet and book Profit or Loss.,Bezár Mérleg és a könyv nyereség vagy veszteség.
DocType: Student Applicant,Application Status,alkalmazás állapota
DocType: Fees,Fees,díjak
DocType: Currency Exchange,Specify Exchange Rate to convert one currency into another,Adja árfolyam átalakítani egy pénznem egy másik
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +145,Quotation {0} is cancelled,{0} ajánlat törölve
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.html +1,Total Outstanding Amount,Teljes fennálló összege
apps/erpnext/erpnext/hr/doctype/attendance/attendance.py +29,Employee {0} was on leave on {1}. Cannot mark attendance.,Employee {0} volt szabadságon lévő {1}. Nem jelölhet részvétel.
DocType: Sales Partner,Targets,Célok
DocType: Price List,Price List Master,Árlista mester
DocType: Sales Person,All Sales Transactions can be tagged against multiple **Sales Persons** so that you can set and monitor targets.,"Minden értékesítési tranzakciók lehet címkézett ellen több ** értékesítők ** így, és kövesse nyomon célokat."
,S.O. No.,SO No.
apps/erpnext/erpnext/selling/doctype/quotation/quotation.py +150,Please create Customer from Lead {0},"Kérjük, hozzon létre Ügyfél a Lead {0}"
DocType: Price List,Applicable for Countries,Alkalmazható Országok
apps/erpnext/erpnext/schools/doctype/student_group_creation_tool/student_group_creation_tool.py +38,Student Group Name is mandatory in row {0},Diák csoport neve kötelező sorban {0}
DocType: Homepage,Products to be shown on website homepage,Termékek feltüntetett internetes honlapon
apps/erpnext/erpnext/setup/doctype/customer_group/customer_group.js +13,This is a root customer group and cannot be edited.,"Ez egy gyökér vevőkör, és nem lehet szerkeszteni."
DocType: Employee,AB-,AB-
DocType: POS Profile,Ignore Pricing Rule,Figyelmen kívül hagyja árképzési szabály
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.py +92,From Date in Salary Structure cannot be lesser than Employee Joining Date.,"Dátum-tól a fizetési struktúra nem lehet kisebb, mint Employee Összefogás napja."
DocType: Employee Education,Graduate,Diplomás
DocType: Leave Block List,Block Days,Blokk Napok
DocType: Journal Entry,Excise Entry,Jövedéki Entry
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +66,Warning: Sales Order {0} already exists against Customer's Purchase Order {1},Figyelmeztetés: Vevői {0} már létezik ellene Ügyfél Megrendelés {1}
>>>>>>> ccaba6a395ce8e0526cc059982c83eddcdec9347
DocType: Terms and Conditions,"Standard Terms and Conditions that can be added to Sales and Purchases.

Examples:

1. Validity of the offer.
1. Payment Terms (In Advance, On Credit, part advance etc).
1. What is extra (or payable by the Customer).
1. Safety / usage warning.
1. Warranty if any.
1. Returns Policy.
1. Terms of shipping, if applicable.
1. Ways of addressing disputes, indemnity, liability, etc.
<<<<<<< HEAD
1. Address and Contact of your Company.","Általános Szerződési Feltételek az Ertékesítés- és a Beszerzéshez. Példák: 1. Az ajánlat érvényessége. 1. Fizetési feltételek (Előre, Hitelre, részben előre stb.). 1. Mi az extra (vagy a vevő által fizetendő). 1. Biztonsági / használati figyelmeztetést. 1. Garancia, ha van ilyen. 1. Garancia kezelésének irányelve. 1. Szállítási feltételek, ha van ilyen. 1. Viták kezelése, kártérítés, felelősségvállalás, titoktartás stb. 1. Vállalatának címe és kapcsolattartási elérhetősége."
DocType: Attendance,Leave Type,Távollét típusa
DocType: Purchase Invoice,Supplier Invoice Details,Beszállító Számla részletek
apps/erpnext/erpnext/controllers/stock_controller.py +233,Expense / Difference account ({0}) must be a 'Profit or Loss' account,"Költség / Különbség számla ({0}) ,aminek ""Nyereség és Veszteség""  számlának kell lennie"
DocType: Project,Copied From,Innen másolt
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +94,Name error: {0},Név hiba: {0}
apps/erpnext/erpnext/stock/doctype/item/item_list.js +8,Shortage,Hiány
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +207,{0} {1} does not associated with {2} {3},{0} {1} nincs összekapcsolva ezekkel {2} {3}
apps/erpnext/erpnext/hr/doctype/attendance/attendance.py +18,Attendance for employee {0} is already marked,A {0} alkalmazott már megjelölt a részvételin
DocType: Packing Slip,If more than one package of the same type (for print),Ha egynél több csomag azonos típusból (nyomtatáshoz)
,Salary Register,Bér regisztráció
DocType: Warehouse,Parent Warehouse,Szülő Raktár
DocType: C-Form Invoice Detail,Net Total,Nettó összesen
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +497,Default BOM not found for Item {0} and Project {1},Az alapértelmezett anyagjegyz BOM nem található erre a tételre: {0} és Projektre: {1}
apps/erpnext/erpnext/config/hr.py +163,Define various loan types,Határozza meg a különböző hiteltípusokat
DocType: Bin,FCFS Rate,Érkezési sorrend szerinti kiszolgálás FCFS ár
DocType: Payment Reconciliation Invoice,Outstanding Amount,Fennálló kinntlévő negatív összeg
apps/erpnext/erpnext/templates/generators/bom.html +71,Time(in mins),Idő (percekben)
DocType: Project Task,Working,Folyamatban
DocType: Stock Ledger Entry,Stock Queue (FIFO),Készlet  folyamat (FIFO)
apps/erpnext/erpnext/public/js/setup_wizard.js +119,Financial Year,Pénzügyi év
apps/erpnext/erpnext/accounts/doctype/pos_profile/pos_profile.py +41,{0} does not belong to Company {1},{0} nem tartozik az  {1} vállalathoz
apps/erpnext/erpnext/buying/doctype/supplier_scorecard_period/supplier_scorecard_period.py +66,Could not solve criteria score function for {0}. Make sure the formula is valid.,"Nem sikerült megoldani a {0} értékelési pontszámot. Győződjön meg arról, hogy a képlet érvényes."
apps/erpnext/erpnext/accounts/report/asset_depreciations_and_balances/asset_depreciations_and_balances.py +119,Cost as on,Költség ezen
DocType: Account,Round Off,Összegyűjt
,Requested Qty,Kért Mennyiség
DocType: Tax Rule,Use for Shopping Cart,Kosár használja
apps/erpnext/erpnext/controllers/item_variant.py +96,Value {0} for Attribute {1} does not exist in the list of valid Item Attribute Values for Item {2},Érték : {0} erre a tulajdonságra: {1} nem létezik a listán az érvényes Jellemző érték jogcímre erre a tételre: {2}
apps/erpnext/erpnext/public/js/utils/serial_no_batch_selector.js +78,Select Serial Numbers,Válasszon sorozatszámokat
DocType: BOM Item,Scrap %,Hulladék %
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +46,"Charges will be distributed proportionately based on item qty or amount, as per your selection","Díjak arányosan kerülnek kiosztásra a tétel mennyiség vagy összegei alapján, a kiválasztása szerint"
DocType: Maintenance Visit,Purposes,Célok
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +111,Atleast one item should be entered with negative quantity in return document,Legalább egy tételt kell beírni a negatív mennyiséggel a visszatérő dokumentumba
apps/erpnext/erpnext/patches/v8_9/add_setup_progress_actions.py +24,Add Courses,Kurzusok hozzáadása
apps/erpnext/erpnext/manufacturing/doctype/workstation/workstation.py +71,"Operation {0} longer than any available working hours in workstation {1}, break down the operation into multiple operations","Működés {0} hosszabb, mint bármely rendelkezésre álló munkaidő a munkaállomáson {1}, bontsa le a műveletet  több műveletre"
,Requested,Kért
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +89,No Remarks,Nincs megjegyzés
DocType: Purchase Invoice,Overdue,Lejárt
DocType: Account,Stock Received But Not Billed,"Raktárra érkezett, de nem számlázták"
apps/erpnext/erpnext/accounts/doctype/account/account.py +87,Root Account must be a group,Root Figyelembe kell lennie egy csoportja
DocType: Fees,FEE.,DÍJ.
DocType: Employee Loan,Repaid/Closed,Visszafizetett/Lezárt
DocType: Item,Total Projected Qty,Teljes kivetített db
DocType: Monthly Distribution,Distribution Name,Felbontás neve
DocType: Course,Course Code,Tantárgy kódja
apps/erpnext/erpnext/controllers/stock_controller.py +331,Quality Inspection required for Item {0},Minőség-ellenőrzés szükséges erre a tételre {0}
DocType: Supplier Scorecard,Supplier Variables,Szállítói változók
DocType: Quotation,Rate at which customer's currency is converted to company's base currency,"Arány, amelyen az Ügyfél pénznemét átalakítja a vállalakozás alapértelmezett pénznemére"
DocType: Purchase Invoice Item,Net Rate (Company Currency),Nettó ár (Vállalkozás pénznemében)
DocType: Salary Detail,Condition and Formula Help,Állapot és Űrlap Súgó
apps/erpnext/erpnext/config/selling.py +105,Manage Territory Tree.,Terület fa kezelése.
DocType: Journal Entry Account,Sales Invoice,Értékesítési számla
DocType: Journal Entry Account,Party Balance,Ügyfél egyenlege
apps/erpnext/erpnext/accounts/page/pos/pos.js +474,Please select Apply Discount On,"Kérjük, válassza az Alkalmazzon kedvezményt ezen"
DocType: Company,Default Receivable Account,Alapértelmezett Bevételi számla
DocType: Process Payroll,Create Bank Entry for the total salary paid for the above selected criteria,Készítsen Bank bejegyzést a teljes bért fizetésre a fent kiválasztott kritériumoknak megfelelően
DocType: Purchase Invoice,Deemed Export,Megfontolt export
DocType: Stock Entry,Material Transfer for Manufacture,Anyag átvitel gyártásához
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +20,Discount Percentage can be applied either against a Price List or for all Price List.,Kedvezmény százalékot lehet alkalmazni vagy árlistában vagy az összes árlistában.
DocType: Purchase Invoice,Half-yearly,Fél-évente
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +400,Accounting Entry for Stock,Könyvelési tétel a Készlethez
apps/erpnext/erpnext/schools/doctype/assessment_plan/assessment_plan.py +49,You have already assessed for the assessment criteria {}.,Már értékelte ezekkel az értékelési kritériumokkal: {}.
DocType: Vehicle Service,Engine Oil,Motorolaj
DocType: Sales Invoice,Sales Team1,Értékesítő csapat1
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +39,Item {0} does not exist,"Tétel: {0}, nem létezik"
DocType: Sales Invoice,Customer Address,Vevő címe
DocType: Employee Loan,Loan Details,Hitel részletei
DocType: Company,Default Inventory Account,Alapértelmezett készlet számla
apps/erpnext/erpnext/projects/doctype/timesheet/timesheet.py +124,Row {0}: Completed Qty must be greater than zero.,"Sor {0}: Befejezve Mennyiség nagyobbnak kell lennie, mint nulla."
DocType: Purchase Invoice,Apply Additional Discount On,Alkalmazzon további kedvezmény ezen
DocType: Account,Root Type,Root Type
DocType: Item,FIFO,FIFO (EBEK)
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +132,Row # {0}: Cannot return more than {1} for Item {2},Sor # {0}: Nem lehet vissza több mint {1} jogcím {2}
apps/erpnext/erpnext/manufacturing/page/production_analytics/production_analytics.js +29,Plot,Ábrázol
DocType: Item Group,Show this slideshow at the top of the page,Mutassa ezt a diavetatést a lap tetején
DocType: BOM,Item UOM,Tétel mennyiségi egysége
DocType: Sales Taxes and Charges,Tax Amount After Discount Amount (Company Currency),Adó összege a kedvezmény összege után (Vállalkozás pénzneme)
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +150,Target warehouse is mandatory for row {0},Cél raktár kötelező ebben a sorban {0}
DocType: Cheque Print Template,Primary Settings,Elsődleges beállítások
DocType: Purchase Invoice,Select Supplier Address,Válasszon Beszállító címet
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.js +380,Add Employees,Alkalmazottak hozzáadása
DocType: Purchase Invoice Item,Quality Inspection,Minőségvizsgálat
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +187,Extra Small,Extra kicsi
DocType: Company,Standard Template,Alapértelmezett sablon
DocType: Training Event,Theory,Elmélet
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +777,Warning: Material Requested Qty is less than Minimum Order Qty,"Figyelmeztetés: Anyag Igénylés mennyisége kevesebb, mint Minimális rendelhető menny"
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +211,Account {0} is frozen,A {0} számla zárolt
DocType: Company,Legal Entity / Subsidiary with a separate Chart of Accounts belonging to the Organization.,Jogi alany / leányvállalat a Szervezethez tartozó külön számlatükörrel
DocType: Payment Request,Mute Email,E-mail elnémítás
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +29,"Food, Beverage & Tobacco","Élelmiszerek, italok és dohány"
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +665,Can only make payment against unbilled {0},Fizetni a csak még ki nem szálázott ellenében tud: {0}
apps/erpnext/erpnext/controllers/selling_controller.py +127,Commission rate cannot be greater than 100,"Jutalék mértéke nem lehet nagyobb, mint a 100"
DocType: Stock Entry,Subcontract,Alvállalkozói
apps/erpnext/erpnext/public/js/utils/party.js +165,Please enter {0} first,"Kérjük, adja be: {0} először"
apps/erpnext/erpnext/hr/doctype/daily_work_summary/daily_work_summary.py +68,No replies from,Nincs innen válasz
DocType: Production Order Operation,Actual End Time,Tényleges befejezési időpont
DocType: Production Planning Tool,Download Materials Required,Anyagszükségletek letöltése
DocType: Item,Manufacturer Part Number,Gyártó cikkszáma
DocType: Production Order Operation,Estimated Time and Cost,Becsült idő és költség
DocType: Bin,Bin,Láda
DocType: SMS Log,No of Sent SMS,Elküldött SMS száma
DocType: Account,Expense Account,Költség számla
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +49,Software,Szoftver
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +194,Colour,Szín
DocType: Assessment Plan Criteria,Assessment Plan Criteria,Értékelési Terv kritériumai
DocType: Supplier Scorecard Scoring Standing,Prevent Purchase Orders,Vásárlási megbízások megakadályozása
DocType: Training Event,Scheduled,Ütemezett
apps/erpnext/erpnext/config/buying.py +18,Request for quotation.,Ajánlatkérés.
apps/erpnext/erpnext/selling/doctype/product_bundle/product_bundle.js +13,"Please select Item where ""Is Stock Item"" is ""No"" and ""Is Sales Item"" is ""Yes"" and there is no other Product Bundle","Kérjük, válasszon tételt, ahol ""Készleten lévő tétel"" az ""Nem"" és ""Értékesíthető tétel"" az ""Igen"", és nincs más termék csomag"
DocType: Student Log,Academic,Akadémiai
apps/erpnext/erpnext/controllers/accounts_controller.py +476,Total advance ({0}) against Order {1} cannot be greater than the Grand Total ({2}),"Összesen előleg ({0}) erre a rendelésre {1} nem lehet nagyobb, mint a végösszeg ({2})"
DocType: Sales Partner,Select Monthly Distribution to unevenly distribute targets across months.,Válassza ki a havi elosztást a célok egyenlőtlen elosztásához a hónapban .
DocType: Purchase Invoice Item,Valuation Rate,Becsült ár
DocType: Stock Reconciliation,SR/,KÉSZLEGY /
DocType: Vehicle,Diesel,Dízel
apps/erpnext/erpnext/stock/get_item_details.py +329,Price List Currency not selected,Árlista pénzneme nincs kiválasztva
,Student Monthly Attendance Sheet,Tanuló havi jelenléti ív
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +185,Employee {0} has already applied for {1} between {2} and {3},Alkalmazott {0} már jelentkezett {1} között {2} és {3}
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +30,Project Start Date,Projekt téma kezdési dátuma
apps/erpnext/erpnext/accounts/report/accounts_receivable/accounts_receivable.html +5,Until,Eddig
DocType: Rename Tool,Rename Log,Átnevezési napló
apps/erpnext/erpnext/schools/doctype/student_attendance/student_attendance.py +27,Student Group or Course Schedule is mandatory,Diák csoport vagy Kurzus  menetrend kötelező
DocType: HR Settings,Maintain Billing Hours and Working Hours Same on Timesheet,A Számlázoztt órák és a Munkaórák ugyanolyan kezelése a munkaidő jelenléti íven
DocType: Maintenance Visit Purpose,Against Document No,Ellen Dokument sz.
DocType: BOM,Scrap,Hulladék
apps/erpnext/erpnext/utilities/user_progress.py +171,Go to Instructors,Menj az oktatókhoz
apps/erpnext/erpnext/config/selling.py +110,Manage Sales Partners.,Kezelje a forgalmazókkal.
DocType: Quality Inspection,Inspection Type,Vizsgálat típusa
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.py +131,Warehouses with existing transaction can not be converted to group.,Raktárak meglévő ügylettekkel nem konvertálhatóak csoporttá.
DocType: Assessment Result Tool,Result HTML,Eredmény HTML
apps/erpnext/erpnext/stock/report/batch_item_expiry_status/batch_item_expiry_status.py +35,Expires On,Lejárat dátuma
apps/erpnext/erpnext/utilities/activation.py +117,Add Students,Add diákok
DocType: C-Form,C-Form No,C-Form No
DocType: BOM,Exploded_items,Exploded_items
