apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +56,Full-time,تمام وقت
DocType: Employee,Contact Details,اطلاعات تماس
DocType: C-Form,Received Date,تاریخ دریافت
DocType: Delivery Note,"If you have created a standard template in Sales Taxes and Charges Template, select one and click on the button below.",اگر شما یک قالب استاندارد در مالیات فروش و اتهامات الگو ایجاد کرده اند، یکی را انتخاب کنید و کلیک بر روی دکمه زیر کلیک کنید.
apps/erpnext/erpnext/accounts/doctype/shipping_rule/shipping_rule.py +29,Please specify a country for this Shipping Rule or check Worldwide Shipping,لطفا یک کشور برای این قانون حمل و نقل مشخص و یا بررسی حمل و نقل در سراسر جهان
DocType: Stock Entry,Total Incoming Value,مجموع ارزش ورودی
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +290,Debit To is required,بدهکاری به مورد نیاز است
apps/erpnext/erpnext/stock/report/item_prices/item_prices.py +39,Purchase Price List,خرید لیست قیمت
>>>>>>> ccaba6a395ce8e0526cc059982c83eddcdec9347
DocType: Offer Letter Term,Offer Term,مدت پیشنهاد
DocType: Quality Inspection,Quality Manager,مدیر کیفیت
DocType: Job Applicant,Job Opening,افتتاح شغلی
DocType: Payment Reconciliation,Payment Reconciliation,آشتی پرداخت
<<<<<<< HEAD
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +153,Please select Incharge Person's name,لطفا نام Incharge فرد را انتخاب کنید
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +51,Technology,تکنولوژی
apps/erpnext/erpnext/public/js/utils.js +98,Total Unpaid: {0},مجموع پرداخت نشده: {0}
DocType: BOM Website Operation,BOM Website Operation,BOM وب سایت عملیات
apps/erpnext/erpnext/hr/doctype/job_applicant/job_applicant.js +13,Offer Letter,ارائه نامه
apps/erpnext/erpnext/config/manufacturing.py +18,Generate Material Requests (MRP) and Production Orders.,تولید مواد درخواست (MRP) و سفارشات تولید.
DocType: Supplier Scorecard,Supplier Score,امتیازات فروشنده
apps/erpnext/erpnext/accounts/report/accounts_receivable/accounts_receivable.html +76,Total Invoiced Amt,مجموع صورتحساب AMT
DocType: Supplier,Warn RFQs,اخطار RFQs
DocType: BOM,Conversion Rate,نرخ تبدیل
apps/erpnext/erpnext/templates/pages/product_search.html +3,Product Search,جستجو در محصولات
DocType: Timesheet Detail,To Time,به زمان
DocType: Authorization Rule,Approving Role (above authorized value),تصویب نقش (بالاتر از ارزش مجاز)
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +114,Credit To account must be a Payable account,اعتبار به حساب باید یک حساب کاربری پرداختنی شود
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +329,BOM recursion: {0} cannot be parent or child of {2},بازگشت BOM: {0} می تواند پدر و مادر یا فرزند نمی {2}
DocType: Production Order Operation,Completed Qty,تکمیل تعداد
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +148,"For {0}, only debit accounts can be linked against another credit entry",برای {0}، تنها حساب های بانکی را می توان در برابر ورود اعتباری دیگر مرتبط
apps/erpnext/erpnext/stock/doctype/item_price/item_price.py +27,Price List {0} is disabled,لیست قیمت {0} غیر فعال است
apps/erpnext/erpnext/projects/doctype/timesheet/timesheet.py +127,Row {0}: Completed Qty cannot be more than {1} for operation {2},ردیف {0}: پایان تعداد نمی تواند بیش از {1} برای عملیات {2}
DocType: Manufacturing Settings,Allow Overtime,اجازه اضافه کاری
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +146,"Serialized Item {0} cannot be updated using Stock Reconciliation, please use Stock Entry",مورد سریال {0} نمی تواند با استفاده سهام آشتی، لطفا با استفاده از بورس ورود به روز می شود
DocType: Training Event Employee,Training Event Employee,رویداد آموزش کارکنان
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +201,{0} Serial Numbers required for Item {1}. You have provided {2}.,{0} شماره سریال مورد نیاز برای مورد {1}. شما فراهم کرده اید {2}.
DocType: Stock Reconciliation Item,Current Valuation Rate,نرخ گذاری کنونی
DocType: Item,Customer Item Codes,کدهای مورد مشتری
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +122,Exchange Gain/Loss,تبادل کاهش / افزایش
DocType: Opportunity,Lost Reason,از دست داده دلیل
apps/erpnext/erpnext/public/js/templates/address_list.html +22,New Address,آدرس جدید
DocType: Quality Inspection,Sample Size,اندازهی نمونه
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +47,Please enter Receipt Document,لطفا سند دریافت وارد کنید
apps/erpnext/erpnext/stock/doctype/purchase_receipt/purchase_receipt.py +369,All items have already been invoiced,همه موارد در حال حاضر صورتحساب شده است
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.py +47,Please specify a valid 'From Case No.',لطفا یک معتبر را مشخص &#39;از مورد شماره&#39;
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center_tree.js +24,Further cost centers can be made under Groups but entries can be made against non-Groups,مراکز هزینه به علاوه می تواند در زیر گروه ساخته شده اما مطالب را می توان در برابر غیر گروه ساخته شده
apps/erpnext/erpnext/config/setup.py +66,Users and Permissions,کاربران و ویرایش
DocType: Vehicle Log,VLOG.,را ثبت کنید.
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.js +941,Production Orders Created: {0},سفارشات تولید ایجاد شده: {0}
DocType: Branch,Branch,شاخه
DocType: Guardian,Mobile Number,شماره موبایل
apps/erpnext/erpnext/config/setup.py +61,Printing and Branding,چاپ و علامت گذاری
DocType: Company,Total Monthly Sales,کل فروش ماهانه
DocType: Bin,Actual Quantity,تعداد واقعی
DocType: Shipping Rule,example: Next Day Shipping,به عنوان مثال: حمل و نقل روز بعد
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +187,Serial No {0} not found,سریال بدون {0} یافت نشد
DocType: Program Enrollment,Student Batch,دسته ای دانشجویی
apps/erpnext/erpnext/utilities/activation.py +119,Make Student,دانشجویی
DocType: Supplier Scorecard Scoring Standing,Min Grade,درجه درجه
apps/erpnext/erpnext/projects/doctype/project/project.py +198,You have been invited to collaborate on the project: {0},از شما دعوت شده برای همکاری در این پروژه: {0}
DocType: Leave Block List Date,Block Date,بلوک عضویت
apps/erpnext/erpnext/subscription/doctype/subscription/subscription.py +70,Add custom field Subscription Id in the doctype {0},فیلد Subscription Id را در قسمت doctype اضافه کنید {0}
DocType: Purchase Receipt,Supplier Delivery Note,توجه داشته باشید تحویل فروشنده
apps/erpnext/erpnext/templates/generators/student_admission.html +23,Apply Now,درخواست کن
apps/erpnext/erpnext/stock/dashboard/item_dashboard_list.html +25,Actual Qty {0} / Waiting Qty {1},واقعی تعداد {0} / انتظار تعداد {1}
DocType: Purchase Invoice,E-commerce GSTIN,تجارت الکترونیک GSTIN
DocType: Sales Order,Not Delivered,تحویل داده است
,Bank Clearance Summary,بانک ترخیص کالا از خلاصه
apps/erpnext/erpnext/config/setup.py +106,"Create and manage daily, weekly and monthly email digests.",ایجاد و مدیریت روزانه، هفتگی و ماهانه هضم ایمیل.
DocType: Appraisal Goal,Appraisal Goal,ارزیابی هدف
DocType: Stock Reconciliation Item,Current Amount,مقدار کنونی
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +58,Buildings,ساختمان
DocType: Fee Structure,Fee Structure,ساختار هزینه
DocType: Timesheet Detail,Costing Amount,هزینه مبلغ
DocType: Student Admission,Application Fee,هزینه درخواست
DocType: Process Payroll,Submit Salary Slip,ثبت کردن لغزش حقوق
apps/erpnext/erpnext/controllers/selling_controller.py +162,Maxiumm discount for Item {0} is {1}%,تخفیف Maxiumm برای مورد {0} است {1}٪
=======
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +154,Please select Incharge Person's name,لطفا نام Incharge فرد را انتخاب کنید
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +51,Technology,تکنولوژی
apps/erpnext/erpnext/hr/doctype/job_applicant/job_applicant.js +13,Offer Letter,ارائه نامه
apps/erpnext/erpnext/config/manufacturing.py +18,Generate Material Requests (MRP) and Production Orders.,تولید مواد درخواست (MRP) و سفارشات تولید.
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.html +1,Total Invoiced Amt,مجموع صورتحساب AMT
DocType: Timesheet Detail,To Time,به زمان
DocType: Authorization Rule,Approving Role (above authorized value),تصویب نقش (بالاتر از ارزش مجاز)
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +108,Credit To account must be a Payable account,اعتبار به حساب باید یک حساب کاربری پرداختنی شود
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +241,BOM recursion: {0} cannot be parent or child of {2},بازگشت BOM: {0} می تواند پدر و مادر یا فرزند نمی {2}
DocType: Production Order Operation,Completed Qty,تکمیل تعداد
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +121,"For {0}, only debit accounts can be linked against another credit entry",برای {0}، تنها حساب های بانکی را می توان در برابر ورود اعتباری دیگر مرتبط
apps/erpnext/erpnext/stock/get_item_details.py +273,Price List {0} is disabled,لیست قیمت {0} غیر فعال است
DocType: Manufacturing Settings,Allow Overtime,اجازه اضافه کاری
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +197,{0} Serial Numbers required for Item {1}. You have provided {2}.,{0} شماره سریال مورد نیاز برای مورد {1}. شما فراهم کرده اید {2}.
DocType: Stock Reconciliation Item,Current Valuation Rate,نرخ گذاری کنونی
DocType: Item,Customer Item Codes,کدهای مورد مشتری
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +120,Exchange Gain/Loss,تبادل کاهش / افزایش
DocType: Opportunity,Lost Reason,از دست داده دلیل
apps/erpnext/erpnext/public/js/templates/address_list.html +1,New Address,آدرس جدید
DocType: Quality Inspection,Sample Size,اندازهی نمونه
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +46,Please enter Receipt Document,لطفا سند دریافت وارد کنید
apps/erpnext/erpnext/stock/doctype/purchase_receipt/purchase_receipt.py +378,All items have already been invoiced,همه موارد در حال حاضر صورتحساب شده است
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.py +47,Please specify a valid 'From Case No.',لطفا یک معتبر را مشخص &#39;از مورد شماره&#39;
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center_tree.js +24,Further cost centers can be made under Groups but entries can be made against non-Groups,مراکز هزینه به علاوه می تواند در زیر گروه ساخته شده اما مطالب را می توان در برابر غیر گروه ساخته شده
DocType: Project,External,خارجی
apps/erpnext/erpnext/config/setup.py +66,Users and Permissions,کاربران و ویرایش
DocType: Branch,Branch,شاخه
apps/erpnext/erpnext/config/setup.py +61,Printing and Branding,چاپ و علامت گذاری
apps/erpnext/erpnext/hr/report/monthly_salary_register/monthly_salary_register.py +66,No salary slip found for month:,بدون لغزش حقوق و دستمزد در بر داشت برای ماه:
DocType: Bin,Actual Quantity,تعداد واقعی
DocType: Shipping Rule,example: Next Day Shipping,به عنوان مثال: حمل و نقل روز بعد
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +188,Serial No {0} not found,سریال بدون {0} یافت نشد
DocType: Student Batch,Student Batch,دسته ای دانشجویی
apps/erpnext/erpnext/public/js/setup_wizard.js +237,Your Customers,مشتریان شما
apps/erpnext/erpnext/projects/doctype/project/project.py +139,You have been invited to collaborate on the project: {0},از شما دعوت شده برای همکاری در این پروژه: {0}
DocType: Leave Block List Date,Block Date,بلوک عضویت
apps/erpnext/erpnext/templates/generators/job_opening.html +19,Apply Now,درخواست کن
DocType: Sales Order,Not Delivered,تحویل داده است
,Bank Clearance Summary,بانک ترخیص کالا از خلاصه
apps/erpnext/erpnext/config/setup.py +100,"Create and manage daily, weekly and monthly email digests.",ایجاد و مدیریت روزانه، هفتگی و ماهانه هضم ایمیل.
DocType: Appraisal Goal,Appraisal Goal,ارزیابی هدف
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +56,Buildings,ساختمان
DocType: Fee Structure,Fee Structure,ساختار هزینه
DocType: Timesheet Detail,Costing Amount,هزینه مبلغ
DocType: Process Payroll,Submit Salary Slip,ثبت کردن لغزش حقوق
apps/erpnext/erpnext/controllers/selling_controller.py +161,Maxiumm discount for Item {0} is {1}%,تخفیف Maxiumm برای مورد {0} است {1}٪
>>>>>>> ccaba6a395ce8e0526cc059982c83eddcdec9347
apps/erpnext/erpnext/stock/doctype/item_price/item_price.js +16,Import in Bulk,واردات به صورت فله
DocType: Sales Partner,Address & Contacts,آدرس و اطلاعات تماس
DocType: SMS Log,Sender Name,نام فرستنده
DocType: POS Profile,[Select],[انتخاب]
DocType: SMS Log,Sent To,فرستادن به
DocType: Payment Request,Make Sales Invoice,ایجاد فاکتور فروش
<<<<<<< HEAD
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +61,Softwares,نرم افزارها
apps/erpnext/erpnext/crm/doctype/lead/lead.py +50,Next Contact Date cannot be in the past,بعد تماس با آمار نمی تواند در گذشته باشد
DocType: Company,For Reference Only.,برای مرجع تنها.
apps/erpnext/erpnext/accounts/page/pos/pos.js +2477,Select Batch No,انتخاب دسته ای بدون
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py +52,Invalid {0}: {1},نامعتبر {0}: {1}
DocType: Purchase Invoice,PINV-RET-,PINV-RET-
DocType: Sales Invoice Advance,Advance Amount,جستجوی پیشرفته مقدار
DocType: Manufacturing Settings,Capacity Planning,برنامه ریزی ظرفیت
apps/erpnext/erpnext/stock/report/batch_item_expiry_status/batch_item_expiry_status.py +43,'From Date' is required,&#39;از تاریخ&#39; مورد نیاز است
=======
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +59,Softwares,نرم افزارها
DocType: Company,For Reference Only.,برای مرجع تنها.
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py +49,Invalid {0}: {1},نامعتبر {0}: {1}
DocType: Purchase Invoice,PINV-RET-,PINV-RET-
DocType: Sales Invoice Advance,Advance Amount,جستجوی پیشرفته مقدار
DocType: Manufacturing Settings,Capacity Planning,برنامه ریزی ظرفیت
apps/erpnext/erpnext/stock/report/batch_wise_balance_history/batch_wise_balance_history.py +43,'From Date' is required,&#39;از تاریخ&#39; مورد نیاز است
>>>>>>> ccaba6a395ce8e0526cc059982c83eddcdec9347
DocType: Journal Entry,Reference Number,شماره مرجع
DocType: Employee,Employment Details,جزییات استخدام
DocType: Employee,New Workplace,جدید محل کار
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity_list.js +17,Set as Closed,تنظیم به عنوان بسته
<<<<<<< HEAD
apps/erpnext/erpnext/stock/get_item_details.py +131,No Item with Barcode {0},آیتم با بارکد بدون {0}
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.js +51,Case No. cannot be 0,شماره مورد نمی تواند 0
DocType: Item,Show a slideshow at the top of the page,نمایش تصاویر به صورت خودکار در بالای صفحه
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +508,Boms,BOM ها
apps/erpnext/erpnext/stock/doctype/item/item.py +137,Stores,فروشگاه
DocType: Project Type,Projects Manager,مدیر پروژه های
DocType: Serial No,Delivery Time,زمان تحویل
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.js +27,Ageing Based On,سالمندی بر اساس
DocType: Item,End of Life,پایان زندگی
apps/erpnext/erpnext/demo/setup/setup_data.py +328,Travel,سفر
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +180,No active or default Salary Structure found for employee {0} for the given dates,فعال یا حقوق و دستمزد به طور پیش فرض ساختار پیدا شده برای کارکنان {0} برای تاریخ داده شده
DocType: Leave Block List,Allow Users,کاربران اجازه می دهد
DocType: Purchase Order,Customer Mobile No,مشتری تلفن همراه بدون
DocType: Cost Center,Track separate Income and Expense for product verticals or divisions.,پیگیری درآمد و هزینه جداگانه برای محصول و یا عمودی بخش.
DocType: Rename Tool,Rename Tool,ابزار تغییر نام
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.js +72,Update Cost,به روز رسانی هزینه
DocType: Item Reorder,Item Reorder,مورد ترتیب مجدد
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.js +446,Show Salary Slip,لغزش نمایش حقوق
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +814,Transfer Material,مواد انتقال
DocType: BOM,"Specify the operations, operating cost and give a unique Operation no to your operations.",مشخص عملیات، هزینه های عملیاتی و به یک عملیات منحصر به فرد بدون به عملیات خود را.
apps/erpnext/erpnext/controllers/status_updater.py +201,This document is over limit by {0} {1} for item {4}. Are you making another {3} against the same {2}?,این سند بیش از حد مجاز است {0} {1} برای آیتم {4}. آیا شما ساخت یکی دیگر از {3} در برابر همان {2}.
apps/erpnext/erpnext/public/js/controllers/transaction.js +997,Please set recurring after saving,لطفا پس از ذخیره در محدوده زمانی معین
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +755,Select change amount account,انتخاب تغییر حساب مقدار
=======
apps/erpnext/erpnext/stock/get_item_details.py +113,No Item with Barcode {0},آیتم با بارکد بدون {0}
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.js +51,Case No. cannot be 0,شماره مورد نمی تواند 0
DocType: Item,Show a slideshow at the top of the page,نمایش تصاویر به صورت خودکار در بالای صفحه
apps/erpnext/erpnext/stock/doctype/item/item.py +131,Stores,فروشگاه
DocType: Serial No,Delivery Time,زمان تحویل
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.js +27,Ageing Based On,سالمندی بر اساس
DocType: Item,End of Life,پایان زندگی
apps/erpnext/erpnext/demo/setup_data.py +348,Travel,سفر
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +91,No active or default Salary Structure found for employee {0} for the given dates,فعال یا حقوق و دستمزد به طور پیش فرض ساختار پیدا شده برای کارکنان {0} برای تاریخ داده شده
DocType: Leave Block List,Allow Users,کاربران اجازه می دهد
DocType: Purchase Order,Customer Mobile No,مشتری تلفن همراه بدون
DocType: Sales Invoice,Recurring,در محدوده زمانی معین
DocType: Cost Center,Track separate Income and Expense for product verticals or divisions.,پیگیری درآمد و هزینه جداگانه برای محصول و یا عمودی بخش.
DocType: Rename Tool,Rename Tool,ابزار تغییر نام
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.js +23,Update Cost,به روز رسانی هزینه
DocType: Item Reorder,Item Reorder,مورد ترتیب مجدد
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +695,Transfer Material,مواد انتقال
DocType: BOM,"Specify the operations, operating cost and give a unique Operation no to your operations.",مشخص عملیات، هزینه های عملیاتی و به یک عملیات منحصر به فرد بدون به عملیات خود را.
apps/erpnext/erpnext/controllers/status_updater.py +166,This document is over limit by {0} {1} for item {4}. Are you making another {3} against the same {2}?,این سند بیش از حد مجاز است {0} {1} برای آیتم {4}. آیا شما ساخت یکی دیگر از {3} در برابر همان {2}.
apps/erpnext/erpnext/public/js/controllers/transaction.js +923,Please set recurring after saving,لطفا پس از ذخیره در محدوده زمانی معین
>>>>>>> ccaba6a395ce8e0526cc059982c83eddcdec9347
DocType: Purchase Invoice,Price List Currency,لیست قیمت ارز
DocType: Naming Series,User must always select,کاربر همیشه باید انتخاب کنید
DocType: Stock Settings,Allow Negative Stock,اجازه می دهد بورس منفی
DocType: Installation Note,Installation Note,نصب و راه اندازی توجه داشته باشید
<<<<<<< HEAD
DocType: Topic,Topic,موضوع
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +40,Cash Flow from Financing,جریان وجوه نقد از تامین مالی
DocType: Budget Account,Budget Account,حساب بودجه
DocType: Quality Inspection,Verified By,تایید شده توسط
apps/erpnext/erpnext/setup/doctype/company/company.py +70,"Cannot change company's default currency, because there are existing transactions. Transactions must be cancelled to change the default currency.",می تواند به طور پیش فرض ارز شرکت را تغییر نمی، چرا که معاملات موجود وجود دارد. معاملات باید لغو شود برای تغییر ارز به طور پیش فرض.
DocType: Grading Scale Interval,Grade Description,درجه باشرکت
DocType: Stock Entry,Purchase Receipt No,رسید خرید بدون
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +30,Earnest Money,بیعانه
DocType: Process Payroll,Create Salary Slip,ایجاد لغزش حقوق
apps/erpnext/erpnext/stock/doctype/item/item_dashboard.py +34,Traceability,قابلیت ردیابی
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +137,Source of Funds (Liabilities),منابع درآمد (بدهی)
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +381,Quantity in row {0} ({1}) must be same as manufactured quantity {2},تعداد در ردیف {0} ({1}) باید همان مقدار تولید شود {2}
DocType: Supplier Scorecard Scoring Standing,Employee,کارمند
DocType: Company,Sales Monthly History,تاریخچه فروش ماهانه
apps/erpnext/erpnext/public/js/utils/serial_no_batch_selector.js +190,Select Batch,انتخاب دسته ای
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +244,{0} {1} is fully billed,{0} {1} به طور کامل صورتحساب شده است
DocType: Training Event,End Time,پایان زمان
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.py +63,Active Salary Structure {0} found for employee {1} for the given dates,ساختار حقوق و دستمزد فعال {0} برای کارمند {1} برای تاریخ داده شده پیدا شده
DocType: Payment Entry,Payment Deductions or Loss,کسر پرداخت یا از دست دادن
apps/erpnext/erpnext/config/setup.py +42,Standard contract terms for Sales or Purchase.,شرایط قرارداد استاندارد برای فروش و یا خرید.
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.js +100,Group by Voucher,گروه های کوپن
apps/erpnext/erpnext/config/crm.py +6,Sales Pipeline,خط لوله فروش
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.py +216,Please set default account in Salary Component {0},لطفا به حساب پیش فرض تنظیم شده در حقوق و دستمزد و اجزای {0}
apps/erpnext/erpnext/templates/form_grid/material_request_grid.html +7,Required On,مورد نیاز در
apps/erpnext/erpnext/schools/doctype/instructor/instructor.py +15,Please setup Instructor Naming System in School &gt; School Settings,لطفا سیستم نامگذاری مربیان را در مدرسه تنظیم کنید&gt; تنظیمات مدرسه
DocType: Rename Tool,File to Rename,فایل برای تغییر نام
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +204,Please select BOM for Item in Row {0},لطفا BOM در ردیف را انتخاب کنید برای مورد {0}
apps/erpnext/erpnext/accounts/doctype/mode_of_payment/mode_of_payment.py +28,Account {0} does not match with Company {1} in Mode of Account: {2},حساب {0} با شرکت {1} در حالت حساب مطابقت ندارد: {2}
apps/erpnext/erpnext/controllers/buying_controller.py +268,Specified BOM {0} does not exist for Item {1},BOM تعیین {0} برای مورد وجود ندارد {1}
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +221,Maintenance Schedule {0} must be cancelled before cancelling this Sales Order,نگهداری و تعمیرات برنامه {0} باید قبل از لغو این سفارش فروش لغو
DocType: Notification Control,Expense Claim Approved,ادعای هزینه تایید
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +319,Salary Slip of employee {0} already created for this period,لغزش حقوق و دستمزد کارکنان {0} در حال حاضر برای این دوره بوجود
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +146,Pharmaceutical,دارویی
=======
apps/erpnext/erpnext/public/js/setup_wizard.js +216,Add Taxes,اضافه کردن مالیات
DocType: Topic,Topic,موضوع
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +38,Cash Flow from Financing,جریان وجوه نقد از تامین مالی
DocType: Budget Account,Budget Account,حساب بودجه
DocType: Quality Inspection,Verified By,تایید شده توسط
DocType: Address,Subsidiary,فرعی
apps/erpnext/erpnext/setup/doctype/company/company.py +61,"Cannot change company's default currency, because there are existing transactions. Transactions must be cancelled to change the default currency.",می تواند به طور پیش فرض ارز شرکت را تغییر نمی، چرا که معاملات موجود وجود دارد. معاملات باید لغو شود برای تغییر ارز به طور پیش فرض.
DocType: Quality Inspection,Purchase Receipt No,رسید خرید بدون
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +30,Earnest Money,بیعانه
DocType: Process Payroll,Create Salary Slip,ایجاد لغزش حقوق
apps/erpnext/erpnext/stock/doctype/item/item_dashboard.py +33,Traceability,قابلیت ردیابی
DocType: Quotation,Custome Name,نام سف
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +135,Source of Funds (Liabilities),منابع درآمد (بدهی)
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +352,Quantity in row {0} ({1}) must be same as manufactured quantity {2},تعداد در ردیف {0} ({1}) باید همان مقدار تولید شود {2}
DocType: Appraisal,Employee,کارمند
apps/erpnext/erpnext/utilities/doctype/contact/contact.js +71,Invite as User,دعوت به عنوان کاربر
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +217,{0} {1} is fully billed,{0} {1} به طور کامل صورتحساب شده است
DocType: Workstation Working Hour,End Time,پایان زمان
DocType: Payment Entry,Payment Deductions or Loss,کسر پرداخت یا از دست دادن
apps/erpnext/erpnext/config/schools.py +92,LMS,LMS
apps/erpnext/erpnext/config/setup.py +42,Standard contract terms for Sales or Purchase.,شرایط قرارداد استاندارد برای فروش و یا خرید.
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.js +75,Group by Voucher,گروه های کوپن
apps/erpnext/erpnext/config/crm.py +6,Sales Pipeline,خط لوله فروش
DocType: Student Batch Student,Student Batch Student,دانشجویی دسته ای
DocType: Sales Invoice,Mass Mailing,پستی دسته جمعی
DocType: Rename Tool,File to Rename,فایل برای تغییر نام
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +204,Please select BOM for Item in Row {0},لطفا BOM در ردیف را انتخاب کنید برای مورد {0}
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +199,Purchse Order number required for Item {0},شماره سفارش Purchse مورد نیاز برای مورد {0}
apps/erpnext/erpnext/controllers/buying_controller.py +262,Specified BOM {0} does not exist for Item {1},BOM تعیین {0} برای مورد وجود ندارد {1}
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +199,Maintenance Schedule {0} must be cancelled before cancelling this Sales Order,نگهداری و تعمیرات برنامه {0} باید قبل از لغو این سفارش فروش لغو
DocType: Notification Control,Expense Claim Approved,ادعای هزینه تایید
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +220,Salary Slip of employee {0} already created for this period,لغزش حقوق و دستمزد کارکنان {0} در حال حاضر برای این دوره بوجود
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +113,Pharmaceutical,دارویی
>>>>>>> ccaba6a395ce8e0526cc059982c83eddcdec9347
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +26,Cost of Purchased Items,هزینه اقلام خریداری شده
DocType: Selling Settings,Sales Order Required,سفارش فروش مورد نیاز
DocType: Purchase Invoice,Credit To,اعتبار به
apps/erpnext/erpnext/selling/page/sales_funnel/sales_funnel.py +31,Active Leads / Customers,آگهی فعال / مشتریان
DocType: Employee Education,Post Graduate,فوق لیسانس
DocType: Maintenance Schedule Detail,Maintenance Schedule Detail,جزئیات برنامه نگهداری و تعمیرات
<<<<<<< HEAD
DocType: Supplier Scorecard,Warn for new Purchase Orders,اخطار سفارشات خرید جدید
