<<<<<<< HEAD
DocType: Leave Allocation,Total Leaves Allocated,Folhas total atribuído
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +154,Warehouse required at Row No {0},Armazém necessária no Row Nenhuma {0}
apps/erpnext/erpnext/public/js/setup_wizard.js +78,Please enter valid Financial Year Start and End Dates,"Por favor, indique Ano válido Financial datas inicial e final"
DocType: Employee,Date Of Retirement,Data da aposentadoria
DocType: Upload Attendance,Get Template,Obter modelo
DocType: Address,Postal,Postal
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py +196,ERPNext Setup Complete!,Setup ERPNext Complete!
DocType: Item,Weightage,Weightage
apps/erpnext/erpnext/selling/doctype/customer/customer.py +93,A Customer Group exists with same name please change the Customer name or rename the Customer Group,"Um grupo de clientes existente com o mesmo nome, por favor altere o nome do cliente ou renomear o grupo de clientes"
apps/erpnext/erpnext/public/js/templates/contact_list.html +2,New Contact,Novo contato
DocType: Territory,Parent Territory,Território pai
DocType: Quality Inspection Reading,Reading 2,Leitura 2
DocType: Stock Entry,Material Receipt,Recebimento de materiais
DocType: Homepage,Products,produtos
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +48,Party Type and Party is required for Receivable / Payable account {0},Festa Tipo and Party é necessário para receber / pagar contas {0}
DocType: Item,"If this item has variants, then it cannot be selected in sales orders etc.","Se este item tem variantes, então ele não pode ser selecionado em ordens de venda etc."
DocType: Lead,Next Contact By,Contato Próxima Por
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +223,Quantity required for Item {0} in row {1},Quantidade necessária para item {0} na linha {1}
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.py +110,Warehouse {0} can not be deleted as quantity exists for Item {1},Armazém {0} não pode ser excluído como existe quantidade para item {1}
DocType: Quotation,Order Type,Tipo de Ordem
DocType: Purchase Invoice,Notification Email Address,Endereço de email de notificação
,Item-wise Sales Register,Vendas de item sábios Registrar
DocType: Asset,Gross Purchase Amount,Valor Comprar Gross
DocType: Asset,Depreciation Method,Método de depreciação
DocType: Purchase Taxes and Charges,Is this Tax included in Basic Rate?,É este imposto incluído na Taxa Básica?
apps/erpnext/erpnext/accounts/report/budget_variance_report/budget_variance_report.py +56,Total Target,Alvo total
DocType: Job Applicant,Applicant for a Job,Candidato a um emprego
DocType: Production Plan Material Request,Production Plan Material Request,Produção Request Plano de materiais
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +235,No Production Orders created,Não há ordens de produção criadas
DocType: Stock Reconciliation,Reconciliation JSON,Reconciliação JSON
apps/erpnext/erpnext/accounts/report/balance_sheet/balance_sheet.html +1,Too many columns. Export the report and print it using a spreadsheet application.,Muitas colunas. Exportar o relatório e imprimi-lo usando um aplicativo de planilha.
DocType: Purchase Invoice Item,Batch No,No lote
DocType: Selling Settings,Allow multiple Sales Orders against a Customer's Purchase Order,Permitir várias ordens de venda contra a Ordem de Compra do Cliente
apps/erpnext/erpnext/setup/doctype/company/company.py +161,Main,principal
apps/erpnext/erpnext/stock/doctype/item/item.js +56,Variant,Variante
DocType: Naming Series,Set prefix for numbering series on your transactions,Definir prefixo para numeração de série em suas transações
DocType: Employee Attendance Tool,Employees HTML,Funcionários HTML
apps/erpnext/erpnext/stock/doctype/item/item.py +422,Default BOM ({0}) must be active for this item or its template,BOM padrão ({0}) deve estar ativo para este item ou o seu modelo
DocType: Employee,Leave Encashed?,Deixe cobradas?
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity.py +32,Opportunity From field is mandatory,Oportunidade De O campo é obrigatório
DocType: Item,Variants,Variantes
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.js +815,Make Purchase Order,Faça o Pedido de Encomenda
DocType: SMS Center,Send To,Enviar para
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +131,There is not enough leave balance for Leave Type {0},Não há o suficiente equilíbrio pela licença Tipo {0}
DocType: Payment Reconciliation Payment,Allocated amount,Montante atribuído
DocType: Sales Team,Contribution to Net Total,Contribuição para o Total Líquido
DocType: Sales Invoice Item,Customer's Item Code,Código do Cliente item
DocType: Stock Reconciliation,Stock Reconciliation,Da Reconciliação
DocType: Territory,Territory Name,Nome território
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +168,Work-in-Progress Warehouse is required before Submit,Trabalho em andamento Warehouse é necessário antes de Enviar
apps/erpnext/erpnext/config/hr.py +40,Applicant for a Job.,Candidato a um emprego.
DocType: Purchase Order Item,Warehouse and Reference,Armazém e Referência
DocType: Supplier,Statutory info and other general information about your Supplier,Informações legais e outras informações gerais sobre o seu Fornecedor
apps/erpnext/erpnext/hooks.py +88,Addresses,Endereços
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +212,Against Journal Entry {0} does not have any unmatched {1} entry,Contra Diário {0} não tem qualquer {1} entrada incomparável
apps/erpnext/erpnext/config/hr.py +137,Appraisals,apreciações
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +201,Duplicate Serial No entered for Item {0},Duplicar Serial Não entrou para item {0}
DocType: Shipping Rule Condition,A condition for a Shipping Rule,A condição para uma regra de envio
apps/erpnext/erpnext/stock/report/stock_balance/stock_balance.py +149,Please set filter based on Item or Warehouse,"Por favor, defina o filtro com base em artigo ou Armazém"
DocType: Packing Slip,The net weight of this package. (calculated automatically as sum of net weight of items),O peso líquido do pacote. (Calculado automaticamente como soma de peso líquido dos itens)
DocType: Sales Order,To Deliver and Bill,Para Entregar e Bill
DocType: GL Entry,Credit Amount in Account Currency,Montante de crédito em conta de moeda
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +442,BOM {0} must be submitted,BOM {0} deve ser apresentado
DocType: Authorization Control,Authorization Control,Controle de autorização
apps/erpnext/erpnext/controllers/buying_controller.py +300,Row #{0}: Rejected Warehouse is mandatory against rejected Item {1},Row # {0}: Rejeitado Warehouse é obrigatória contra rejeitado item {1}
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +678,Payment,Pagamento
DocType: Production Order Operation,Actual Time and Cost,Tempo atual e custo
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +54,Material Request of maximum {0} can be made for Item {1} against Sales Order {2},Solicitação de materiais de máxima {0} pode ser feita para item {1} contra ordem de venda {2}
DocType: Employee,Salutation,Saudação
DocType: Pricing Rule,Brand,Marca
DocType: Item,Will also apply for variants,Será que também se aplicam para as variantes
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +142,"Asset cannot be cancelled, as it is already {0}","Activo não podem ser canceladas, como já é {0}"
apps/erpnext/erpnext/config/selling.py +62,Bundle items at time of sale.,Bundle itens no momento da venda.
DocType: Quotation Item,Actual Qty,Qtde Atual
DocType: Sales Invoice Item,References,Referências
DocType: Quality Inspection Reading,Reading 10,Leitura 10
apps/erpnext/erpnext/public/js/setup_wizard.js +284,"List your products or services that you buy or sell. Make sure to check the Item Group, Unit of Measure and other properties when you start.",Liste seus produtos ou serviços que você comprar ou vender .
DocType: Hub Settings,Hub Node,Hub Node
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.js +78,You have entered duplicate items. Please rectify and try again.,U heeft dubbele items ingevoerd. Aub verwijderen en probeer het opnieuw .
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +87,Associate,Associado
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +44,Item {0} is not a serialized Item,Item {0} não é um item serializado
DocType: SMS Center,Create Receiver List,Criar Lista de Receptor
DocType: Packing Slip,To Package No.,Para empacotar Não.
DocType: Production Planning Tool,Material Requests,Os pedidos de material
DocType: Warranty Claim,Issue Date,Data de Emissão
DocType: Activity Cost,Activity Cost,Atividade Custo
DocType: Purchase Receipt Item Supplied,Consumed Qty,Qtde consumida
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +52,Telecommunications,Telecomunicações
DocType: Packing Slip,Indicates that the package is a part of this delivery (Only Draft),Indica que o pacote é uma parte desta entrega (Só Projecto)
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.js +36,Make Payment Entry,Betalen Entry
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.py +126,Quantity for Item {0} must be less than {1},Quantidade de item {0} deve ser inferior a {1}
,Sales Invoice Trends,Vendas Tendências fatura
DocType: Leave Application,Apply / Approve Leaves,Aplicar / Aprovar Licenças
apps/erpnext/erpnext/accounts/print_format/payment_receipt_voucher/payment_receipt_voucher.html +23,For,Para
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +106,Can refer row only if the charge type is 'On Previous Row Amount' or 'Previous Row Total',Pode se referir linha apenas se o tipo de acusação é 'On Anterior Valor Row ' ou ' Previous Row Total'
DocType: Sales Order Item,Delivery Warehouse,Armazém de entrega
DocType: Stock Settings,Allowance Percent,Subsídio Percentual
DocType: SMS Settings,Message Parameter,Parâmetro mensagem
apps/erpnext/erpnext/config/accounts.py +199,Tree of financial Cost Centers.,Árvore de Centros de custo financeiro.
DocType: Serial No,Delivery Document No,Documento de Entrega Não
DocType: Landed Cost Voucher,Get Items From Purchase Receipts,Obter itens De recibos de compra
DocType: Serial No,Creation Date,aanmaakdatum
apps/erpnext/erpnext/stock/doctype/item_price/item_price.py +33,Item {0} appears multiple times in Price List {1},Item {0} aparece várias vezes na lista Preço {1}
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +37,"Selling must be checked, if Applicable For is selected as {0}","Venda deve ser verificada, se for caso disso for selecionado como {0}"
DocType: Production Plan Material Request,Material Request Date,Material Data de Solicitação
DocType: Purchase Order Item,Supplier Quotation Item,Cotação do item fornecedor
DocType: Manufacturing Settings,Disables creation of time logs against Production Orders. Operations shall not be tracked against Production Order,Desabilita a criação de logs de tempo contra ordens de produção. As operações não devem ser rastreados contra a ordem de produção
DocType: Item,Has Variants,Tem Variantes
DocType: Monthly Distribution,Name of the Monthly Distribution,Nome da distribuição mensal
DocType: Sales Person,Parent Sales Person,Vendas Pessoa pai
apps/erpnext/erpnext/setup/utils.py +14,Please specify Default Currency in Company Master and Global Defaults,"Por favor, especifique Moeda predefinida in Company Mestre e padrões globais"
DocType: Purchase Invoice,Recurring Invoice,Fatura recorrente
apps/erpnext/erpnext/config/learn.py +268,Managing Projects,Gerenciamento de Projetos
DocType: Supplier,Supplier of Goods or Services.,Fornecedor de bens ou serviços.
DocType: Budget,Fiscal Year,Ano Fiscal
DocType: Budget,Budget,Orçamento
apps/erpnext/erpnext/accounts/doctype/budget/budget.py +44,"Budget cannot be assigned against {0}, as it's not an Income or Expense account","Orçamento não pode ser atribuído contra {0}, pois não é uma conta de renda ou despesa"
apps/erpnext/erpnext/selling/report/sales_person_target_variance_item_group_wise/sales_person_target_variance_item_group_wise.py +51,Achieved,Alcançados
apps/erpnext/erpnext/selling/page/sales_analytics/sales_analytics.js +65,Territory / Customer,Grondgebied / Klantenservice
apps/erpnext/erpnext/public/js/setup_wizard.js +227,e.g. 5,por exemplo 5
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +166,Row {0}: Allocated amount {1} must be less than or equals to invoice outstanding amount {2},Row {0}: quantidade atribuídos {1} deve ser menor ou igual a facturar saldo {2}
DocType: Sales Invoice,In Words will be visible once you save the Sales Invoice.,Em Palavras será visível quando você salvar a nota fiscal de venda.
apps/erpnext/erpnext/setup/doctype/item_group/item_group.js +21,Item Group Tree,Punt Groepsstructuur
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +69,Item {0} is not setup for Serial Nos. Check Item master,Item {0} não está configurado para n º s de série mestre check item
DocType: Maintenance Visit,Maintenance Time,Tempo de Manutenção
,Amount to Deliver,Valor a entregar
apps/erpnext/erpnext/public/js/setup_wizard.js +292,A Product or Service,Um produto ou serviço
DocType: Naming Series,Current Value,Valor Atual
apps/erpnext/erpnext/controllers/accounts_controller.py +235,Multiple fiscal years exist for the date {0}. Please set company in Fiscal Year,"Vários anos fiscais existem para a data {0}. Por favor, defina empresa no ano fiscal"
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +233,{0} created,{0} criado
DocType: Delivery Note Item,Against Sales Order,Contra Ordem de Venda
,Serial No Status,No Estado de série
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.js +458,Item table can not be blank,Item de Tabela não pode ficar em branco
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +138,"Row {0}: To set {1} periodicity, difference between from and to date \
						must be greater than or equal to {2}","Fila {0}: Para definir {1} periodicidade, diferença entre a data de \
 e deve ser maior do que ou igual a {2}"
DocType: Pricing Rule,Selling,Vendas
DocType: Employee,Salary Information,Informação salarial
DocType: Sales Person,Name and Employee ID,Nome e identificação do funcionário
apps/erpnext/erpnext/accounts/party.py +296,Due Date cannot be before Posting Date,Due Date não pode ser antes de Postar Data
DocType: Website Item Group,Website Item Group,Grupo Item site
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +147,Duties and Taxes,Impostos e Contribuições
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +326,Please enter Reference date,"Por favor, indique data de referência"
apps/erpnext/erpnext/accounts/report/payment_period_based_on_invoice_date/payment_period_based_on_invoice_date.py +44,{0} payment entries can not be filtered by {1},{0} entradas de pagamento não podem ser filtrados por {1}
DocType: Item Website Specification,Table for Item that will be shown in Web Site,Tabela para o item que será mostrado no Web Site
DocType: Purchase Order Item Supplied,Supplied Qty,Fornecido Qtde
DocType: Purchase Order Item,Material Request Item,Item de solicitação de material
apps/erpnext/erpnext/config/selling.py +75,Tree of Item Groups.,Árvore de Grupos de itens .
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +116,Cannot refer row number greater than or equal to current row number for this Charge type,Não é possível consultar número da linha superior ou igual ao número da linha atual para este tipo de carga
DocType: Asset,Sold,Vendido
,Item-wise Purchase History,Item-wise Histórico de compras
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +161,Red,Vermelho
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +228,Please click on 'Generate Schedule' to fetch Serial No added for Item {0},"Por favor, clique em "" Gerar Cronograma ' para buscar Serial Sem adição de item {0}"
DocType: Account,Frozen,Congelado
,Open Production Orders,Open productieorders
DocType: Installation Note,Installation Time,O tempo de instalação
DocType: Sales Invoice,Accounting Details,Detalhes Contabilidade
apps/erpnext/erpnext/setup/doctype/company/company.js +66,Delete all the Transactions for this Company,Apagar todas as transações para esta empresa
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +187,Row #{0}: Operation {1} is not completed for {2} qty of finished goods in Production Order # {3}. Please update operation status via Time Logs,"Row # {0}: Operation {1} não for completado por {2} qty de produtos acabados na ordem de produção # {3}. Por favor, atualize o status da operação via Tempo Logs"
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +66,Investments,Investimentos
DocType: Issue,Resolution Details,Detalhes de Resolução
apps/erpnext/erpnext/hr/doctype/leave_type/leave_type.js +3,Allocations,alocações
DocType: Quality Inspection Reading,Acceptance Criteria,Critérios de Aceitação
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +163,Please enter Material Requests in the above table,Por favor insira os pedidos de materiais na tabela acima
DocType: Item Attribute,Attribute Name,Nome do atributo
DocType: Item Group,Show In Website,Mostrar No Site
apps/erpnext/erpnext/public/js/setup_wizard.js +293,Group,Grupo
DocType: Task,Expected Time (in hours),Tempo esperado (em horas)
,Qty to Order,Aantal te bestellen
apps/erpnext/erpnext/config/projects.py +25,Gantt chart of all tasks.,Gantt de todas as tarefas.
DocType: Pricing Rule,Margin Type,Tipo margem
DocType: Appraisal,For Employee Name,Para Nome do Funcionário
DocType: Holiday List,Clear Table,Tabela clara
DocType: C-Form Invoice Detail,Invoice No,A factura n º
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +95,"Leave cannot be applied/cancelled before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","Deixe não pode ser aplicada / cancelada antes {0}, como saldo licença já tenha sido no futuro recorde alocação licença encaminhadas-carry {1}"
DocType: Activity Cost,Costing Rate,Custando Classificação
,Customer Addresses And Contacts,Endereços e contatos de clientes
DocType: Employee,Resignation Letter Date,Data carta de demissão
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +37,Pricing Rules are further filtered based on quantity.,As regras de tarifação são ainda filtrados com base na quantidade.
apps/erpnext/erpnext/selling/report/customer_acquisition_and_loyalty/customer_acquisition_and_loyalty.py +61,Repeat Customer Revenue,Receita Cliente Repita
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.py +50,{0} ({1}) must have role 'Expense Approver',{0} ({1}) deve ter a regra de 'Aprovador de Despesas'
apps/erpnext/erpnext/public/js/setup_wizard.js +298,Pair,par
DocType: Asset,Depreciation Schedule,Tabela de depreciação
DocType: Bank Reconciliation Detail,Against Account,Contra Conta
DocType: Maintenance Schedule Detail,Actual Date,Data atual
DocType: Item,Has Batch No,Não tem Batch
DocType: Delivery Note,Excise Page Number,Número de página especial sobre o consumo
DocType: Asset,Purchase Date,data de compra
DocType: Employee,Personal Details,Detalhes pessoais
apps/erpnext/erpnext/accounts/doctype/asset/depreciation.py +182,Please set 'Asset Depreciation Cost Center' in Company {0},"Por favor, defina &quot;de ativos Centro de Custo Depreciação &#39;in Company {0}"
,Maintenance Schedules,Horários de Manutenção
,Quotation Trends,Tendências cotação
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +138,Item Group not mentioned in item master for item {0},Grupo item não mencionado no mestre de item para item {0}
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +296,Debit To account must be a Receivable account,De débito em conta deve ser uma conta a receber
DocType: Shipping Rule Condition,Shipping Amount,Valor do transporte
,Pending Amount,In afwachting van Bedrag
DocType: Purchase Invoice Item,Conversion Factor,Fator de Conversão
DocType: Purchase Order,Delivered,Entregue
DocType: Purchase Receipt,Vehicle Number,Número de veículos
DocType: Purchase Invoice,The date on which recurring invoice will be stop,A data em que fatura recorrente será parar
apps/erpnext/erpnext/hr/doctype/leave_allocation/leave_allocation.py +90,Total allocated leaves {0} cannot be less than already approved leaves {1} for the period,Total de folhas alocados {0} não pode ser menos do que as folhas já aprovados {1} para o período
DocType: Journal Entry,Accounts Receivable,Contas a receber
,Supplier-Wise Sales Analytics,Leveranciers Wise Sales Analytics
DocType: Address Template,This format is used if country specific format is not found,Este formato é usado se o formato específico país não é encontrado
DocType: Production Order,Use Multi-Level BOM,Utilize Multi-Level BOM
DocType: Bank Reconciliation,Include Reconciled Entries,Incluir entradas Reconciliados
DocType: Leave Control Panel,Leave blank if considered for all employee types,Deixe em branco se for considerado para todos os tipos de empregado
DocType: Landed Cost Voucher,Distribute Charges Based On,Distribuir taxas sobre
DocType: HR Settings,HR Settings,Configurações RH
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.js +117,Expense Claim is pending approval. Only the Expense Approver can update status.,Declaratie is in afwachting van goedkeuring . Alleen de Expense Approver kan status bijwerken .
DocType: Purchase Invoice,Additional Discount Amount,Montante desconto adicional
DocType: Leave Block List Allow,Leave Block List Allow,Lista de Bloqueios para Férias
apps/erpnext/erpnext/setup/doctype/company/company.py +246,Abbr can not be blank or space,Abbr não pode estar em branco ou espaço
apps/erpnext/erpnext/accounts/doctype/account/account.js +53,Group to Non-Group,Grupo de Não-Grupo
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +50,Sports,esportes
apps/erpnext/erpnext/accounts/report/budget_variance_report/budget_variance_report.py +56,Total Actual,Total real
apps/erpnext/erpnext/public/js/setup_wizard.js +298,Unit,unidade
apps/erpnext/erpnext/stock/get_item_details.py +123,Please specify Company,"Por favor, especifique Empresa"
,Customer Acquisition and Loyalty,Klantenwerving en Loyalty
DocType: Purchase Invoice,Warehouse where you are maintaining stock of rejected items,Armazém onde você está mantendo estoque de itens rejeitados
apps/erpnext/erpnext/public/js/setup_wizard.js +63,Your financial year ends on,Seu exercício termina em
DocType: POS Profile,Price List,Lista de Preços
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.py +22,{0} is now the default Fiscal Year. Please refresh your browser for the change to take effect.,"{0} é agora o padrão Ano Fiscal. Por favor, atualize seu navegador para que a alteração tenha efeito."
apps/erpnext/erpnext/projects/doctype/task/task.js +26,Expense Claims,Os relatórios de despesas
DocType: Issue,Support,Apoiar
,BOM Search,BOM Pesquisa
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py +180,Closing (Opening + Totals),Fechando (abertura + Totais)
apps/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py +26,Please specify currency in Company,"Por favor, especifique moeda in Company"
DocType: Workstation,Wages per hour,Os salários por hora
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +50,Stock balance in Batch {0} will become negative {1} for Item {2} at Warehouse {3},Da balança em Batch {0} se tornará negativo {1} para item {2} no Armazém {3}
apps/erpnext/erpnext/templates/emails/reorder_item.html +1,Following Material Requests have been raised automatically based on Item's re-order level,Na sequência de pedidos de materiais têm sido levantadas automaticamente com base no nível de re-ordem do item
apps/erpnext/erpnext/controllers/accounts_controller.py +272,Account {0} is invalid. Account Currency must be {1},Conta {0} é inválido. Conta de moeda deve ser {1}
apps/erpnext/erpnext/buying/doctype/purchase_common/purchase_common.py +34,UOM Conversion factor is required in row {0},UOM fator de conversão é necessária na linha {0}
DocType: Production Plan Item,material_request_item,material_request_item
DocType: Salary Slip,Deduction,Redução
apps/erpnext/erpnext/stock/get_item_details.py +262,Item Price added for {0} in Price List {1},Item Preço adicionada para {0} na lista de preços {1}
DocType: Address Template,Address Template,Modelo de endereço
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person_tree.js +7,Please enter Employee Id of this sales person,Digite Employee Id desta pessoa de vendas
DocType: Territory,Classification of Customers by region,Classificação dos clientes por região
DocType: Project,% Tasks Completed,% Tarefas Concluídas
DocType: Project,Gross Margin,Margem Bruta
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +194,Please enter Production Item first,Por favor digite primeiro o Item de Produção
apps/erpnext/erpnext/accounts/report/bank_reconciliation_statement/bank_reconciliation_statement.py +45,Calculated Bank Statement balance,Calculado equilíbrio extrato bancário
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.js +64,disabled user,usuário desativado
apps/erpnext/erpnext/crm/doctype/lead/lead.js +32,Quotation,Orçamento
DocType: Salary Slip,Total Deduction,Total de Reduções
DocType: Maintenance Visit,Maintenance User,Manutenção do usuário
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +149,Cost Updated,Custo Atualizado
DocType: Employee,Date of Birth,Data de Nascimento
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +86,Item {0} has already been returned,Item {0} já foi devolvido
DocType: Fiscal Year,**Fiscal Year** represents a Financial Year. All accounting entries and other major transactions are tracked against **Fiscal Year**.,** Ano Fiscal ** representa um exercício financeiro. Todos os lançamentos contábeis e outras transações principais são rastreadas contra ** Ano Fiscal **.
DocType: Opportunity,Customer / Lead Address,Klant / Lead Adres
apps/erpnext/erpnext/stock/doctype/item/item.py +205,Warning: Invalid SSL certificate on attachment {0},Aviso: certificado SSL inválido no anexo {0}
DocType: Production Order Operation,Actual Operation Time,Actual Tempo Operação
DocType: Authorization Rule,Applicable To (User),Para aplicável (Utilizador)
DocType: Purchase Taxes and Charges,Deduct,Subtrair
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +179,Job Description,Descrição do trabalho
DocType: Purchase Order Item,Qty as per Stock UOM,Qtde como por Ação UOM
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +126,"Special Characters except ""-"", ""#"", ""."" and ""/"" not allowed in naming series","Caracteres especiais, exceto ""-"" ""."", ""#"", e ""/"" não é permitido em série nomeando"
DocType: Campaign,"Keep Track of Sales Campaigns. Keep track of Leads, Quotations, Sales Order etc from Campaigns to gauge Return on Investment.","Mantenha o controle de campanhas de vendas. Mantenha o controle de Leads, cotações, Pedido de Vendas etc de Campanhas para medir retorno sobre o investimento."
DocType: Expense Claim,Approver,Aprovador
,SO Qty,SO Aantal
DocType: Appraisal,Calculate Total Score,Calcular a pontuação total
DocType: Request for Quotation,Manufacturing Manager,Gerente de Manufatura
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +191,Serial No {0} is under warranty upto {1},Serial Não {0} está na garantia até {1}
apps/erpnext/erpnext/config/stock.py +153,Split Delivery Note into packages.,Nota de Entrega dividir em pacotes.
apps/erpnext/erpnext/hooks.py +74,Shipments,Os embarques
DocType: Purchase Order Item,To be delivered to customer,Para ser entregue ao cliente
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +223,Serial No {0} does not belong to any Warehouse,O Serial No {0} não pertence a nenhum Warehouse
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +157,Row # ,Linha #
DocType: Purchase Invoice,In Words (Company Currency),In Words (Moeda Company)
DocType: Asset,Supplier,Fornecedor
apps/erpnext/erpnext/public/js/utils.js +156,Get From,Obter do
DocType: C-Form,Quarter,Trimestre
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +104,Miscellaneous Expenses,Despesas Diversas
DocType: Global Defaults,Default Company,Empresa padrão
apps/erpnext/erpnext/controllers/stock_controller.py +166,Expense or Difference account is mandatory for Item {0} as it impacts overall stock value,Despesa ou Diferença conta é obrigatória para item {0} como ela afeta o valor das ações em geral
apps/erpnext/erpnext/controllers/accounts_controller.py +416,"Cannot overbill for Item {0} in row {1} more than {2}. To allow overbilling, please set in Stock Settings","Não é possível subfacturar o item {0} na linha {1} mais que {2}. Para permitir superfaturamento, por favor, defina nas Configurações de estoque"
DocType: Cheque Print Template,Bank Name,Nome do banco
apps/erpnext/erpnext/accounts/report/accounts_receivable_summary/accounts_receivable_summary.py +27,-Above,-Acima
apps/erpnext/erpnext/hr/doctype/employee/employee.py +136,User {0} is disabled,Utilizador {0} está desativado
DocType: Leave Application,Total Leave Days,Total de dias de férias
DocType: Email Digest,Note: Email will not be sent to disabled users,Nota: e-mail não será enviado para utilizadores com deficiência
apps/erpnext/erpnext/buying/page/purchase_analytics/purchase_analytics.js +98,Select Company...,Selecione Empresa ...
DocType: Leave Control Panel,Leave blank if considered for all departments,Deixe em branco se considerado para todos os departamentos
apps/erpnext/erpnext/config/hr.py +171,"Types of employment (permanent, contract, intern etc.).","Tipos de emprego ( permanente , contrato, etc estagiário ) ."
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +341,{0} is mandatory for Item {1},{0} é obrigatório para item {1}
DocType: Currency Exchange,From Currency,De Moeda
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +170,"Please select Allocated Amount, Invoice Type and Invoice Number in atleast one row","Por favor, selecione montante atribuído, tipo de fatura e número da fatura em pelo menos uma fileira"
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +94,Sales Order required for Item {0},Ordem de venda necessário para item {0}
DocType: Purchase Invoice Item,Rate (Company Currency),Rate (moeda da empresa)
apps/erpnext/erpnext/demo/setup_data.py +347,Others,outros
apps/erpnext/erpnext/templates/includes/product_page.js +65,Cannot find a matching Item. Please select some other value for {0}.,"Não consegue encontrar um item correspondente. Por favor, selecione algum outro valor para {0}."
DocType: POS Profile,Taxes and Charges,Impostos e Encargos
